Year,Month,Day,Category,Material Type,Weight (lbs),Vendor,Date Updated,Cost,Notes,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Mixed recycling,1048,Mission Trail,,$114.27,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Mixed recycling,3144,Mission Trail,,$328.12,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,2096,Mission Trail,,,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,2096,Mission Trail,,,4 yd recycling 1/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,1048,Mission Trail,,,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,3144,Mission Trail,,,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,3144,Mission Trail,,,special 3 yd recycling 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Confidential shredding,7262.75,Corodata,,,92 consoles and 3 64 gal toters,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,8860,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,10940,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,7160,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,8860,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,6420,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,5660,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,17340,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,12120,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Jan,6,Recycle,R-Mixed recycling,8540,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Jan,10,Recycle,R-Mixed recycling,4880,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Jan,13,Recycle,R-Mixed recycling,12800,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Jan,17,Recycle,R-Mixed recycling,5020,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Jan,20,Recycle,R-Mixed recycling,10780,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Jan,24,Recycle,R-Mixed recycling,12320,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Jan,31,Recycle,R-Mixed recycling,8660,Mission Trail,,,,,,,,,,,,,,,,,,,,,
2017,Jan,,Recycle,R-Mixed recycling,2096,Mission Trail,,,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jan,,Recycle,R-Mixed recycling,2096,Mission Trail,,,4 yd recycling 1/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jan,,Recycle,R-Mixed recycling,1048,Mission Trail,,,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jan,,Recycle,R-Mixed recycling,3144,Mission Trail,,,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jan,,Recycle,R-Confidential shredding,8762.24,Corodata,,,"3 - 96 gal bins and 46 consoles, 46 executive consoles & 6- 96 gal toters",,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Mixed recycling,2096,Mission Trail,12/11/17 LK,$220.73,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Mixed recycling,4192,Mission Trail,12/11/17 LK,$431.79,4 yd recycling 2/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Mixed recycling,1048,Mission Trail,12/11/17 LK,$114.27,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Mixed recycling,3144,Mission Trail,12/11/17 LK,$328.12,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Mixed recycling,2096,Mission Trail,12/8/17 LK,,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Mixed recycling,4192,Mission Trail,12/8/17 LK,,4 yd recycling 2/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Mixed recycling,1048,Mission Trail,12/8/17 LK,,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Mixed recycling,3144,Mission Trail,12/8/17 LK,,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jun,19,Recycle,R-E-waste,3490,ECS Refining,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,3,Recycle,R-Mixed recycling,8440,Mission Trail,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,7,Recycle,R-Mixed recycling,10020,Mission Trail,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,,Recycle,R-Mixed recycling,2096,Mission Trail,12/8/17 LK,,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Mar,,Recycle,R-Mixed recycling,2096,Mission Trail,12/8/17 LK,,4 yd recycling 1/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Mar,,Recycle,R-Mixed recycling,1048,Mission Trail,12/8/17 LK,,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Mar,,Recycle,R-Mixed recycling,3144,Mission Trail,12/8/17 LK,,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Mar,17,Recycle,R-E-waste,2700,ECS Refining,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,15,Recycle,R-Mixed recycling,10300,Caraustar,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,14,Recycle,R-Mixed recycling,13200,Caraustar,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,16,Recycle,R-Mixed recycling,8060,Caraustar,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,20,Recycle,R-Mixed recycling,12400,Caraustar,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,27,Recycle,R-Mixed recycling,12840,Caraustar,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,30,Recycle,R-Mixed recycling,7240,Caraustar,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,,Recycle,R-Confidential shredding,"5,925",Corodata,12/8/17 LK,,"7 - 96 gal bins, 48 - 32 gal consoles, 7 - 64 gal bin [Chris Young email 6/20/17 Corodata invoice]",,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Mixed recycling,2096,Mission Trail,12/8/17 LK,,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Mixed recycling,4192,Mission Trail,12/8/17 LK,,4 yd recycling 2/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Mixed recycling,1048,Mission Trail,12/8/17 LK,,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Mixed recycling,3144,Mission Trail,12/8/17 LK,,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Confidential shredding,"4,275",Corodata,12/8/17 LK,,"56 - 32 gal, 24 - 64 gal, 6 - 96 gal [Chris Young email 6/20/17 Corodata invoice]",,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Mixed recycling,2096,Mission Trail,12/11/17 LK,$220.73,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Mixed recycling,4192,Mission Trail,12/11/17 LK,$431.79,4 yd recycling 2/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Mixed recycling,1048,Mission Trail,12/11/17 LK,$114.27,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Mixed recycling,3144,Mission Trail,12/11/17 LK,$328.12,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Nov,15,Recycle,R-E-waste,2503,ECS Refining,12/11/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Confidential shredding,8052.24,Corodata,12/11/17 LK,,"52 - 32 gal, 12- 64 gal, 11-96 gal",,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Mixed recycling,2096,Mission Trail,12/11/17 LK,$220.73,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Mixed recycling,4192,Mission Trail,12/11/17 LK,$431.79,4 yd recycling 2/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Mixed recycling,1048,Mission Trail,12/11/17 LK,$114.27,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Mixed recycling,3144,Mission Trail,12/11/17 LK,$328.12,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Confidential shredding,6653.52,Corodata,12/11/17 LK,$771.50,"55-32 gal, 7-64 gal, 7-96 gal",,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Mixed recycling,2096,Mission Trail,12/11/17 LK,$220.73,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Mixed recycling,4192,Mission Trail,12/11/17 LK,$431.79,4 yd recycling 2/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Mixed recycling,1048,Mission Trail,12/11/17 LK,$114.27,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Mixed recycling,3144,Mission Trail,12/11/17 LK,$328.12,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Sep,19,Recycle,R-E-waste,2561,ECS Refining,12/11/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Confidential shredding,7650,Corodata,12/12/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Confidential shredding,6375,Corodata,12/12/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Confidential shredding,11175,Corodata,12/12/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Mixed recycling,2096,Mission Trail,12/11/17 LK,$213.88,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Jan,,Recycle,R-Mixed recycling,2096,Mission Trail,12/11/17 LK,$213.88,4 yd recycling 1/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Feb,,Recycle,R-Mixed recycling,1048,Mission Trail,12/11/17 LK,$110.73,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Apr,,Recycle,R-Mixed recycling,3144,Mission Trail,12/11/17 LK,$317.94,3 yd recycling 2x/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Cardboard,28902,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Paper,24178,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Glass,3363,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Plastic,3122,Caraustar,12/14/17 LK,,PET,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Plastic,881,Caraustar,12/14/17 LK,,HDPE,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Metal,2882,Caraustar,12/14/17 LK,,Tin,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Metal,320,Caraustar,12/14/17 LK,,Aluminum,,,,,,,,,,,,,,,,,,
2017,May,,Recycle,R-Plastic,1121,Caraustar,12/14/17 LK,,film plastic,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Cardboard,"20,945",Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Paper,17522,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Glass,2437,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Plastic,2263,Caraustar,12/14/17 LK,,PET,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Plastic,638,Caraustar,12/14/17 LK,,HDPE,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Metal,2089,Caraustar,12/14/17 LK,,Tin,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Metal,232,Caraustar,12/14/17 LK,,Aluminum,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Plastic,812,Caraustar,12/14/17 LK,,film plastic,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Cardboard,"14,976",Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Paper,12437,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Glass,589,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Plastic,1637,Caraustar,12/14/17 LK,,PET,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Plastic,718,Caraustar,12/14/17 LK,,HDPE,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Metal,994,Caraustar,12/14/17 LK,,Tin,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Metal,166,Caraustar,12/14/17 LK,,Aluminum,,,,,,,,,,,,,,,,,,
2017,Jul,,Recycle,R-Plastic,515,Caraustar,12/14/17 LK,,film plastic,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Cardboard,"24,390",Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Paper,20255,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Glass,959,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Plastic,2667,Caraustar,12/14/17 LK,,PET,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Plastic,1169,Caraustar,12/14/17 LK,,HDPE,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Metal,1618,Caraustar,12/14/17 LK,,Tin,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Metal,270,Caraustar,12/14/17 LK,,Aluminum,,,,,,,,,,,,,,,,,,
2017,Aug,,Recycle,R-Plastic,839,Caraustar,12/14/17 LK,,film plastic,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Cardboard,"24,194",Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Paper,20092,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Glass,951,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Plastic,2645,Caraustar,12/14/17 LK,,PET,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Plastic,1159,Caraustar,12/14/17 LK,,HDPE,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Metal,1605,Caraustar,12/14/17 LK,,Tin,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Metal,268,Caraustar,12/14/17 LK,,Aluminum,,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Plastic,832,Caraustar,12/14/17 LK,,film plastic,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Cardboard,"36,856",Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Paper,27241,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Glass,3959,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Plastic,2828,Caraustar,12/14/17 LK,,PET,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Plastic,1602,Caraustar,12/14/17 LK,,HDPE,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Metal,2168,Caraustar,12/14/17 LK,,Tin,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Metal,283,Caraustar,12/14/17 LK,,Aluminum,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Plastic,1508,Caraustar,12/14/17 LK,,film plastic,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Cardboard,"32,703",Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Paper,24172,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Glass,3513,Caraustar,12/14/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Plastic,2509,Caraustar,12/14/17 LK,,PET,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Plastic,1422,Caraustar,12/14/17 LK,,HDPE,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Metal,1924,Caraustar,12/14/17 LK,,Tin,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Metal,251,Caraustar,12/14/17 LK,,Aluminum,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Plastic,1338,Caraustar,12/14/17 LK,,film plastic,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-E-waste,4431,ECS Refining,1/2/18 LK,,,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Mixed recycling,2096,Mission Trail,2/16/18 AE,$220.73,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Mixed recycling,4192,Mission Trail,2/16/18 AE,$431.79,4 yd recycling 2/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Mixed recycling,1048,Mission Trail,2/16/18 AE,$114.27,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Mixed recycling,3144,Mission Trail,2/16/18 AE,$328.12,3 yd recycling 2/week 455 El Camino Real],,,,,,,,,,,,,,,,,,
2017,Sep,,Recycle,R-Confidential shredding,6750,Corodata,2/20/18 AE,$771.50,,,,,,,,,,,,,,,,,,,
2017,Oct,,Recycle,R-Confidential shredding,8175,Corodata,2/20/18 AE,$904.50,,,,,,,,,,,,,,,,,,,
2017,Nov,,Recycle,R-Confidential shredding,6750,Corodata,2/20/18 AE,$749.50,,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Confidential shredding,6150,Corodata,2/20/18 AE,$697.00,,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Cardboard,17141,Caraustar,2/20/18 AE,,,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Paper,12670,Caraustar,2/20/18 AE,,,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Glass,1841,Caraustar,2/20/18 AE,,,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Plastic,1315,Caraustar,2/20/18 AE,,PET,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Plastic,745,Caraustar,2/20/18 AE,,HDPE,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Metal,1008,Caraustar,2/20/18 AE,,Tin,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Metal,132,Caraustar,2/20/18 AE,,Aluminum,,,,,,,,,,,,,,,,,,
2017,Dec,,Recycle,R-Plastic,701,Caraustar,2/20/18 AE,,film plastic,,,,,,,,,,,,,,,,,,
2017,Jun,,Recycle,R-Mixed recycling,680,Other,12/8/17 LK,,move out,,,,,,,,,,,,,,,,,,
2017,Aug,18,Recycle,R-Metal,4480,Sims,6/27/18 LK,,Sims Metal Recycling,,,,,,,,,,,,,,,,,,
2017,Sep,19,Recycle,R-Metal,5000,Sims,6/27/18 LK,,Sims Metal Recycling,,,,,,,,,,,,,,,,,,
2017,Oct,6,Recycle,R-Metal,3420,Sims,6/27/18 LK,,Sims Metal Recycling,,,,,,,,,,,,,,,,,,
2017,Dec,15,Recycle,R-Metal,2060,Sims,6/27/18 LK,,Sims Metal Recycling,,,,,,,,,,,,,,,,,,
2017,Nov,21,Recycle,R-Metal,4320,Sims,6/27/18 LK,,Sims Metal Recycling,,,,,,,,,,,,,,,,,,
2017,Jan,,Reuse,D-Food Recovery Network,920.3,Food Recovery Network,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Feb,,Reuse,D-Food Recovery Network,2059.6,Food Recovery Network,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Mar,,Reuse,D-Food Recovery Network,1111.7,Food Recovery Network,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Apr,,Reuse,D-Food Recovery Network,764,Food Recovery Network,12/8/17 LK,,,,,,,,,,,,,,,,,,,,
2017,May,,Reuse,D-Food Recovery Network,1049.5,Food Recovery Network,12/8/17 LK,,new contact: Nicholas Matera,,,,,,,,,,,,,,,,,,
2017,Jun,,Reuse,D-Food Recovery Network,660,Food Recovery Network,12/11/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Jul,,Reuse,D-Food Recovery Network,418.75,Food Recovery Network,12/11/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Aug,,Reuse,D-Food Recovery Network,305,Food Recovery Network,12/11/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Sep,,Reuse,D-Food Recovery Network,563,Food Recovery Network,12/11/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Oct,,Reuse,D-Food Recovery Network,336,Food Recovery Network,12/11/17 LK,,,,,,,,,,,,,,,,,,,,
2017,Nov,,Reuse,D-Food Recovery Network,333,Food Recovery Network,2/8/18 AE,,,,,,,,,,,,,,,,,,,,
2017,Dec,,Reuse,D-Food Recovery Network,115,Food Recovery Network,2/8/18 AE,,,,,,,,,,,,,,,,,,,,
2017,Jun,,Reuse,D-Donations,1774,Other,1/4/18,,move out,,,,,,,,,,,,,,,,,,
2017,Jun,,Reuse,D-Donations,327,Other,1/24/2020,,Share Shelf data,,,,,,,,,,,,,,,,,,
2017,Jun,,Reuse,D-Donations,"1,838",Other,1/24/2020,,ZWZ Collected Data,,,,,,,,,,,,,,,,,,
2017,May,,Reuse,D-Swap For Good,566,Other,2/18/2020,,,,,,,,,,,,,,,,,,,,
2018,Jan,,Reuse,D-Food Recovery Network,739,Food Recovery Network,2/8/18 AE,,,,,,,,,,,,,,,,,,,,
2018,Jan,4,Compost,C-Yardwaste,7680,Mission Trail,2/28/18 AE,$905.70,30 Yd Organics Box,,,,,,,,,,,,,,,,,,
2018,Jan,8,Compost,C-Yardwaste,6860,Mission Trail,2/28/18 AE,$870.85,30 Yd Organics Box,,,,,,,,,,,,,,,,,,
2018,Jan,16,Compost,C-Yardwaste,7540,Mission Trail,1/4/18,$899.75,30 Yd Organics Box,,,,,,,,,,,,,,,,,,
2018,Jan,22,Compost,C-Yardwaste,9000,Mission Trail,12/11/17 LK,$961.80,30 Yd Organics Box,,,,,,,,,,,,,,,,,,
2018,Jan,29,Compost,C-Yardwaste,7300,Mission Trail,12/11/17 LK,$889.55,30 Yd Organics Box,,,,,,,,,,,,,,,,,,
2018,Jan,,Landfill,L-Landfill,552,Mission Trail,12/11/17 LK,$154.18,110 Franklin Street,,,,,,,,,,,,,,,,,,
2018,Jan,,Landfill,L-Landfill,552,Mission Trail,12/11/17 LK,$154.18,110 Franklin Street,,,,,,,,,,,,,,,,,,
2018,Jan,4,Landfill,L-Landfill,8600,Mission Trail,12/8/17 LK,"$1,265.70",30 yard compacted garbage 500 El Camino,,,,,,,,,,,,,,,,,,
2018,Jan,9,Landfill,L-Landfill,10000,Mission Trail,12/8/17 LK,"$1,265.70",30 yard compacted garbage 500 El Camino,,,,,,,,,,,,,,,,,,
2018,Jan,12,Landfill,L-Landfill,9240,Mission Trail,12/8/17 LK,"$1,265.70",30 yard compacted garbage 500 El Camino,,,,,,,,,,,,,,,,,,
2018,Jan,16,Landfill,L-Landfill,7840,Mission Trail,12/8/17 LK,"$1,265.70",30 yard compacted garbage 500 El Camino,,,,,,,,,,,,,,,,,,
2018,Jan,19,Landfill,L-Landfill,16460,Mission Trail,12/8/17 LK,"$1,265.70",30 yard compacted garbage 500 El Camino,,,,,,,,,,,,,,,,,,
2018,Jan,23,Landfill,L-Landfill,10340,Mission Trail,12/8/17 LK,"$1,265.70",30 yard compacted garbage 500 El Camino,,,,,,,,,,,,,,,,,,
2018,Jan,26,Landfill,L-Landfill,16340,Mission Trail,12/11/17 LK,"$1,265.70",30 yard compacted garbage 500 El Camino,,,,,,,,,,,,,,,,,,
2018,Jan,30,Landfill,L-Landfill,10740,Mission Trail,12/11/17 LK,"$1,265.70",30 yard compacted garbage 500 El Camino,,,,,,,,,,,,,,,,,,
2018,Jan,,Compost,C-Foodscraps,72000,Mission Trail,12/8/17 LK,"$1,483.50",3 yd food scraps 5X weekly,,,,,,,,,,,,,,,,,,
2018,Jan,,Compost,C-Organics,48600,Mission Trail,12/11/17 LK,"$4,592.94",3 yd organics 5X weekly,,,,,,,,,,,,,,,,,,
2018,Jan,,Landfill,L-Landfill,1104,Mission Trail,12/8/17 LK,$298.20,4 yd garbage/refuse 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2018,Jan,,Recycle,R-Mixed recycling,2096,Mission Trail,12/11/17 LK,$220.73,4 yd recycling 1/week 425 El Camino Real,,,,,,,,,,,,,,,,,,
2018,Jan,,Landfill,L-Landfill,2208,Mission Trail,12/11/17 LK,$583.96,4 yd garbage/refuse 2/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2018,Jan,,Recycle,R-Mixed recycling,4192,Mission Trail,12/8/17 LK,$431.79,4 yd recycling 2/week 443 El Camino Real,,,,,,,,,,,,,,,,,,
2018,Jan,,Recycle,R-Mixed recycling,1048,Mission Trail,12/11/17 LK,$114.27,2 yd recycling 1/week 475 El Camino Real,,,,,,,,,,,,,,,,,,
2018,Jan,,Landfill,L-Landfill,1656,Mission Trail,12/8/17 LK,$443.38,3 yd garbage/refuse 2/week 455 El Camino Real,,,,,,,,,,,,,,,,,,
2018,Jan,,Recycle,R-Mixed recycling,3144,Mission Trail,12/8/17 LK,$328.12,3 yd recycling 2/week 455 El Camino Real],,,,,,,,,,,,,,,,,,
2018,Feb,1,Compost,C-Yardwaste,6980,Mission Trail,12/8/17 LK,$875.95,30 Yd Organics Box,,,,,,,,,,,,,,,,,,
2018,Feb,8,Compost,C-Yardwaste,9080,Mission Trail,12/8/17 LK,$965.20,30 Yd Organics Box,,,,,,,,,,,,,,,,,,
